,grating_freq,direction,duration,scaling,stim_type,trigger,blocks.thisN,resp.corr,resp.rt
0,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
1,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
2,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
3,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
4,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
5,20.0,increament,0.72,120.0,oddball,46.0,0.0,1.0,0.3685878999531269
6,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
7,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
8,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
9,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
10,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
11,20.0,increament,0.84,140.0,oddball,47.0,0.0,1.0,0.469759099651128
12,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
13,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
14,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
15,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
16,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
17,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
18,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
19,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
20,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
21,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
22,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
23,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
24,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
25,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
26,20.0,increament,0.96,160.0,oddball,48.0,0.0,1.0,0.3441401994787156
27,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
28,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
29,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
30,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
31,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
32,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
33,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
34,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
35,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
36,20.0,decreament,0.24,40.0,oddball,42.0,0.0,1.0,0.7150988997891545
37,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
38,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
39,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
40,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
41,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
42,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
43,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
44,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
45,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
46,20.0,decreament,0.36,60.0,oddball,43.0,0.0,1.0,0.8458666000515223
47,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
48,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
49,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
50,20.0,decreament,0.48,80.0,oddball,44.0,0.0,0.0,
51,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
52,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
53,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
54,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
55,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
56,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
57,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
58,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
59,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
60,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
61,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
62,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
63,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
64,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
65,20.0,increament,0.84,140.0,oddball,47.0,0.0,1.0,0.7773082996718585
66,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
67,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
68,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
69,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
70,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
71,20.0,increament,0.96,160.0,oddball,48.0,0.0,1.0,0.5994222997687757
72,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
73,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
74,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
75,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
76,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
77,20.0,increament,0.72,120.0,oddball,46.0,0.0,0.0,
78,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
79,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
80,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
81,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
82,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
83,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
84,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
85,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
86,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
87,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
88,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
89,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
90,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
91,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
92,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
93,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
94,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
95,20.0,decreament,0.24,40.0,oddball,42.0,0.0,1.0,0.7681871000677347
96,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
97,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
98,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
99,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
100,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
101,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
102,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
103,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
104,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
105,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
106,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
107,20.0,decreament,0.36,60.0,oddball,43.0,0.0,1.0,1.0089922999031842
108,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
109,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
110,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
111,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
112,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
113,20.0,decreament,0.48,80.0,oddball,44.0,0.0,0.0,
114,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
115,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
116,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
117,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
118,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
119,20.0,decreament,0.6,100.0,standard,41.0,0.0,1.0,
120,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
121,20.0,increament,0.6,100.0,standard,45.0,0.0,1.0,
