,grating_freq,direction,duration,scaling,stim_type,trigger,blocks.thisN,resp.corr,resp.rt
0,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
1,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
2,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
3,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
4,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
5,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
6,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
7,0.0,increament,0.96,160.0,oddball,8.0,0.0,1.0,1.2116319998167455
8,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
9,0.0,increament,0.6,100.0,standard,5.0,0.0,0.0,0.941575099946931
10,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
11,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
12,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
13,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
14,0.0,increament,0.6,100.0,standard,5.0,0.0,0.0,0.9955666000023484
15,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
16,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
17,0.0,increament,0.72,120.0,oddball,6.0,0.0,1.0,0.4726034000050276
18,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
19,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
20,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
21,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
22,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
23,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
24,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
25,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
26,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
27,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
28,0.0,increament,0.6,100.0,standard,5.0,0.0,1.0,
29,0.0,increament,0.84,140.0,oddball,7.0,0.0,1.0,0.496631900081411
30,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
31,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
32,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
33,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
34,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
35,0.0,decreament,0.36,60.0,oddball,3.0,0.0,1.0,0.7817695999983698
36,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
37,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
38,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
39,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
40,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
41,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
42,0.0,decreament,0.6,100.0,standard,1.0,0.0,1.0,
